v1c,v1pclf,v1fplf,v1fpuf,v2c,v2pcuf,v2fplf,v4c,v4lf,7a,7b,lip,mip,dp,v6,5,7m,stpr,stpi,stpc,mst,mtc,mtp,teo,tepd,th/tf,pbr,pbc,1,2,3,24b,24c,32,f1,f2,f7,f3,f6,f4,f5,prom,10,9,46d,46v,9/46d,9/46v,8b,8l,8m,8r,45a,opro,25,14,12,v1pcuf,v2pclf,v2fpuf,v3c,v3pclf,v3pcuf,v3fplf,v3fpuf,v3a,v4uf,v4t,pro.st.,7op,vip,pip,aip,v6a,tpt,pga,ipa,fst,teom,peri,tead,teav,tepv,tea/ma,tea/mp,ento,subi,pole,core,mb,lb,pi,insula,gu,sii,23,24a,24d,29/30,31,45b,44,opai,11,13,pir
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.847041563000027699e-04,8.418411300045131420e-05,1.284529052467688139e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.351493177876006552e-03,1.236347385733695299e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.037759507433166042e-03,1.429097198450569005e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.013850910661557982e-04,2.070562808080513427e-05,0.000000000000000000e+00,6.910430785441545691e-05,8.507879553951427370e-06,2.211777988387430592e-05,5.666926281566292187e-06,3.061140293434016457e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.082341989245551494e-05,3.484936862985240995e-05,0.000000000000000000e+00,5.666732187174838625e-04,0.000000000000000000e+00,4.307843857173284970e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.985860546146829921e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.702813032644990040e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.412844393229905739e-05,1.390767434341474464e-02,3.190451716472349512e-04,2.136478140287122445e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.750754567617163193e-02,2.510622155019882548e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.272168559099517533e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.083355651932431468e-02,0.000000000000000000e+00,1.207687148797911315e-02,3.340494754130123170e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.940741452597544375e-04,2.228419916768891823e-05,0.000000000000000000e+00,1.386544220854292108e-05,0.000000000000000000e+00,5.476837141538559326e-04,8.541688202317186847e-04,2.314735123107922524e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.962951809002068785e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170953586405623056e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.931358143276173334e-04,5.153508967564986252e-04,0.000000000000000000e+00,3.133883794247328131e-02,3.692901954900968546e-06,1.646532616921232500e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.997700998079529224e-05,1.199154136679104338e-02,1.483860612349674132e-02,8.812721515393868348e-05,0.000000000000000000e+00,2.087794249280772979e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.046307527833249700e-05,1.355923581761674080e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.134941170186052204e-05,4.977295367823691280e-04,2.186127146087479153e-05,4.751205396993368074e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.123908248018783314e-03,1.440991626656887639e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.432448677884973999e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.842366064581397164e-02,6.580607503292041326e-03,0.000000000000000000e+00,1.511117312028051156e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.985045472396215517e-03,2.286157308163867829e-04,0.000000000000000000e+00,9.829008867009993936e-04,3.668643994335153870e-05,5.422458614393192364e-03,9.880993265111354118e-03,1.735011845067287173e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.251689520881638038e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.697870526401008481e-04,9.855392517654955071e-06,0.000000000000000000e+00,1.181368432206836641e-03,3.537064131659773437e-06,7.233260962597711667e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.064462085426245990e-05,9.928539957459402675e-04,1.019378589813309992e-03,2.451106670510074317e-03,0.000000000000000000e+00,4.427478275541068468e-04,3.364650213185322648e-04,5.867985659635597582e-06,1.863050795563579471e-05,4.783482204215921334e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.834610721010028018e-05,0.000000000000000000e+00,4.839014770874324947e-06,4.531327523752281432e-05,3.240426120751526995e-05,1.266490217470798854e-04,4.026283716371100916e-05,1.863946527389182122e-05,1.457603431097989686e-05,1.154537582509303402e-04,2.071478558778348106e-03,3.444720778534858291e-05,6.615498092745522021e-05,1.322142580461479718e-04,1.588497533080291316e-05,9.100316300118046087e-06,3.040775310809856351e-05,7.432473943390163298e-06,3.849073351104111064e-06,2.950397945148517965e-05,2.559748606723885958e-05,5.719443419062013198e-05,1.760055497407801803e-04,2.440031640510096557e-05,4.941144133716134481e-04,0.000000000000000000e+00,1.382533499934458787e-02,5.417259536897574973e-02,2.013697382058733231e-03,3.346698381908361653e-03,2.847408323251894493e-03,2.705476333843874048e-03,3.380785356359199828e-03,1.418233433066667677e-03,1.803012598465808373e-04,1.015752853847370847e-04,1.275322508139992931e-03,1.464597885976871502e-03,2.110051559000130847e-03,2.355239581488732022e-03,1.919140248873059482e-03,1.892421738171168322e-03,1.992437483594528252e-03,3.034782962086894718e-03,1.200662282417955034e-03,4.295116197192962344e-03,2.287274393388272643e-03,1.228349472400119347e-03,1.155835522159528311e-03,1.501977821428922321e-03,7.443462050964865656e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.142258231996326144e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.901566059831642219e-05,1.471494888553962067e-05,4.343243902629029953e-06,9.788451014761672287e-05,1.047922049291260188e-04,6.568114127856355174e-05,4.616417807635366481e-05,5.122628889575992189e-05,6.908025506625221359e-05,7.038203147684790704e-05,8.937074372319231798e-05,9.894540811541583346e-05,4.369603911356726014e-05,7.252413449470227151e-06,1.979232414016929490e-05,2.063979838261655655e-06,5.322979725582695714e-06,4.505629518953658890e-05,2.056632284246845283e-05,1.657810180092880752e-05,4.125358678243980297e-05,1.523602676327536204e-05,4.650033080405468664e-05,2.341999964121296366e-05,3.313935266539906306e-05,1.950956015300365170e-05,3.040323954675880241e-05,9.992274311088780270e-05,1.931867427958343115e-04,7.840318740495997348e-05,1.612765480947719963e-03,5.083154552555946282e-02,4.620896507289935090e-02,2.511353397264295267e-03,4.285321285193884056e-03,3.582024955882208081e-03,3.119609729098559055e-03,7.172469112144844519e-04,9.418709279002413772e-04,1.161247933550890255e-03,8.523113070454654881e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.428318046773272784e-05,0.000000000000000000e+00,0.000000000000000000e+00,6.760143339726744762e-05,6.708281924831291552e-06,1.077583258269724928e-04,1.781604659504916255e-05,3.252690716989984151e-06,0.000000000000000000e+00,7.690108057026748636e-05,2.814495638158605578e-04,1.004462216415677093e-04,2.043247640635438296e-04,1.300936371815427609e-04,1.496625246680016525e-05,0.000000000000000000e+00,5.757718813491032946e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.101955949228564101e-05,7.309916974651602334e-05,1.037649649791995925e-04,6.769770053229791384e-05,4.351803476660788593e-05,4.513141920426198665e-05,1.675683445978781369e-02,0.000000000000000000e+00,1.024565067920378270e-01,3.408578398815409081e-04,1.162716496517741905e-03,1.682762561425468371e-03,1.324927732593136811e-03,8.660238619880263056e-02,1.974496516014644218e-04,4.171085359170897499e-04,4.267494138513800621e-04,5.568460077151845579e-03,5.380817818648890583e-02,6.091240170985385942e-03,4.738115087383680361e-03,4.137058967295480574e-03,2.627532079442456217e-03,7.087604893524214467e-02,3.081746718903489914e-03,2.426969211273488462e-03,4.497085293357802084e-03,2.957253922231578829e-03,1.242621444693241175e-03,1.581329185492917058e-03,2.085213304503107882e-03,1.269039306151320459e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.409916015805063318e-05,4.263576090731587540e-05,3.995136899821541025e-05,3.711202427817444129e-06,2.557422535564220730e-05,4.642942438257764877e-05,2.335172984356791983e-05,1.666636937909655959e-04,5.396222700263173509e-05,1.407458037139853911e-05,0.000000000000000000e+00,1.800139751682066822e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.421876001083062291e-06,1.331292499586678002e-05,0.000000000000000000e+00,1.489841059908729340e-04,7.188413615887790071e-06,1.197046234710424982e-04,1.193277673961508984e-05,7.935422583123879993e-05,1.184607867581825564e-05,1.238357461147107143e-04,2.512869030207696302e-04,1.087028744369950960e-03,8.062427591702381313e-05,1.625567729905657037e-03,6.368423730496914487e-03,7.725011227972711225e-02,9.064862010500175302e-04,9.894567016821077029e-04,3.378321576342194557e-03,3.720431034738797948e-03,1.641381868149358958e-03,2.010144984124408001e-03,1.482677738175905771e-03,1.047550032480270600e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.488843366650833619e-06,0.000000000000000000e+00,2.288833606327836631e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.925520378695903002e-06,1.208789528801128140e-05,8.890538428682532269e-06,9.160620678155573541e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.040491022834222347e-06,8.350613359406255641e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.023720909972351864e-02,8.462175159684880155e-02,0.000000000000000000e+00,4.769763958595750003e-06,2.276414943036901608e-05,2.000210856561550490e-05,0.000000000000000000e+00,1.444185331231790142e-05,7.544933047898114632e-06,0.000000000000000000e+00,2.069037444494187287e-06,6.767871506744631283e-02,6.044694650801177294e-02,1.335893591016887837e-02,3.632065881298175789e-03,3.588442978881310817e-04,1.055967622412217843e-04,4.070291467444518447e-05,1.920452679521853577e-05,2.386337271701957250e-05,5.200221632189416880e-05,1.503523756061642808e-04,2.621925057429242236e-05,6.918460046016043641e-02,7.536904872216057538e-02,1.708383316890110890e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504912059045655328e-05,4.558719449820965303e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.937074891103131985e-05,0.000000000000000000e+00,3.387117639156171818e-05,0.000000000000000000e+00,4.140224495856945137e-06,0.000000000000000000e+00,1.069619139551292545e-05,1.205565611395833221e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.791376545808531071e-05,5.821156876917677608e-02,2.418377574031350106e-04,4.339617067084152320e-05,1.832103292651422334e-05,3.733098987828750969e-05,1.508608826724505274e-05,1.862903466408719110e-04,6.794460761791378672e-03,1.220677008376112828e-03,3.803746952010825336e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.871126474615547765e-06,0.000000000000000000e+00,0.000000000000000000e+00,7.490115921337873442e-05,2.710810181198118054e-04,1.005271992709250460e-04,4.067438528188265493e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.019858810242294921e-03,2.839875466968582785e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.111070230317125102e-06,4.557115600085413750e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.254173440717865767e-03,3.530280481318758511e-03,1.610963900413983282e-02,1.258512640526709622e-03,7.857499000887517226e-06,0.000000000000000000e+00,0.000000000000000000e+00,9.751089282388566634e-03,2.755262425735599844e-04,3.511646964468771726e-02,2.911804719571848003e-04,2.553569884409910562e-02,6.309709381467811917e-04,4.249951811601478699e-05,0.000000000000000000e+00,4.165643646281923602e-06,0.000000000000000000e+00,5.776635947345969706e-06,1.278869136855910790e-05,4.075875824060920924e-06,7.219575069567917176e-05,5.264633625576809980e-05,5.817560552745640784e-05,2.149531556709185319e-05,4.273589276894622331e-06,2.879875685228705190e-06,0.000000000000000000e+00,2.930468813288806462e-06,6.160615567346861869e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.923924660221823313e-04,8.698708272107221937e-05,4.138965883435809997e-06,1.074028112723639326e-03,4.187092829837644515e-05,5.189588960382393888e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.827240791815313067e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.704254573397265603e-06,4.847775727876561157e-05,3.453465410405723258e-05,3.680990156778267538e-04,1.004107188404395820e-02,1.392833001299026755e-04,1.994218469563969684e-02,3.957390407431157905e-04,1.114386544811062454e-04,3.950604873806214725e-05,2.424791860497707032e-04,2.118906530481460223e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.772808188223709270e-06
0.000000000000000000e+00,0.000000000000000000e+00,2.270381032438381177e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.212652629472582853e-04,0.000000000000000000e+00,2.224348341648501500e-06,1.583896450503869020e-04,3.470387952583541848e-05,3.184592227342912378e-04,7.473016668437092050e-05,1.690499387842295739e-05,1.160969211926939787e-05,1.732244072594385281e-04,2.892860898493603006e-04,3.991795909894758099e-06,4.537655778261816269e-05,1.061251017369120310e-04,7.389744022920636103e-05,6.373322775862813765e-06,3.238874191557476111e-05,4.479576382203136652e-06,3.941863716658449103e-06,2.707331427141172010e-05,4.812519982196637790e-06,1.113375846940886623e-05,2.092364292204603219e-04,5.442917133092727293e-05,6.981529622052078240e-04,2.647734374626565558e-03,1.269845791748623013e-04,9.203867901830120675e-06,5.624657702316425423e-03,0.000000000000000000e+00,4.680159339533594698e-02,4.500886829178907256e-02,5.243276092207288519e-03,5.857587782075221461e-03,2.498427025896072726e-04,3.784006675220682694e-05,7.160187443223603089e-06,3.276044873637210789e-05,9.897080342987056177e-05,2.742942346840579536e-04,4.785611768246100903e-04,1.553017961751254172e-04,1.552521332639982161e-02,3.096424568209057027e-03,5.396651091760482598e-03,2.824640522072059418e-03,1.234885557048663943e-04,6.289762605230382045e-05,9.934077145200804294e-06,1.594698633898780998e-05,3.067384798227488243e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.664482366802522901e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.167082468117125078e-05,9.922652724972380183e-06,2.163280079454382302e-06,1.082524179314686240e-05,2.430716302538402508e-04,1.547678370806682808e-04,9.457053005163681644e-05,9.194086155451619644e-05,3.064062665823120589e-04,8.396174871572124865e-05,3.089099962829304827e-05,1.932610517520348459e-05,1.654311200489277440e-05,3.567711046416160626e-06,4.124966034994806875e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.151997206635528704e-05,5.299543347913322220e-06,4.123017156115698914e-06,1.482670480428189756e-05,0.000000000000000000e+00,6.541905668327234042e-06,4.777058996805308408e-06,1.942180260237194237e-05,9.083174257758495793e-06,1.071261070336639184e-05,3.967735193022763556e-05,1.239149242725042320e-05,2.287568082020105479e-05,5.126459441662584637e-04,2.117541436693031690e-03,3.252978149078114122e-03,5.316208794362847095e-05,2.050421076706582029e-04,4.043313008688668910e-04,2.384932171987179036e-03,5.846827091145125319e-06,8.498135112781306894e-06,1.173817084997261081e-05,6.491964507671212575e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.607197885769410297e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.629983401284210609e-04,8.304033508955473101e-06,9.835715537535562802e-05,2.572966035533532148e-05,4.617425375530725725e-06,0.000000000000000000e+00,3.896976200297058203e-05,8.395190004032342188e-05,4.188738759742547611e-05,6.183704269700178848e-05,1.700399395931437708e-04,2.670216782577546584e-05,0.000000000000000000e+00,1.721798135936218618e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.094704606891621872e-05,1.795683593149286874e-05,3.274527348750810434e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.212837963119660072e-03,9.672522729541609436e-04,3.061558567291357936e-05,4.919613198036875074e-04,7.492128249491729342e-02,0.000000000000000000e+00,1.191156798549582868e-02,7.913797235869246549e-02,5.258814623294110445e-04,1.702467399704098394e-05,1.872048457560557711e-05,4.018234730913731697e-05,3.360661039514014486e-03,7.018685118091641919e-04,5.467454232234667541e-04,1.200204256255237717e-02,2.941976554377104562e-04,7.776575942356786508e-02,4.275210980562381066e-03,1.051274025313777595e-02,5.848550500591714017e-03,3.338590358831661654e-04,2.144653810197751391e-04,1.922289219377096024e-05,4.941775503635021901e-05,8.390679378117427405e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.467585969114355326e-06,4.367125740131399061e-05,3.788986108396810183e-05,1.984095391866467034e-05,1.499047213442118101e-05,8.892694072818441956e-05,3.606727176293825595e-05,8.234324762353606355e-05,3.437785043797461268e-05,1.259299747882802121e-05,0.000000000000000000e+00,7.172331899886910110e-06,0.000000000000000000e+00,0.000000000000000000e+00,8.892464625387794437e-06,9.105621554689495570e-06,4.592116048942387919e-06,2.877965777476449664e-05,0.000000000000000000e+00,4.246850605353515699e-05,0.000000000000000000e+00,2.906798804750221826e-05,4.734904053721628408e-06,3.258531437351489175e-05,4.487388929409551848e-05,0.000000000000000000e+00,5.224167215784555025e-06,4.185653158222604623e-04,5.203190619180718748e-03,2.708263268179554335e-03,8.730070026550737234e-05,2.978017679089312573e-04,3.461572932034466966e-03,1.641620000403983372e-03,9.456172608034248866e-06,4.654360150395571178e-05,8.064918018044355636e-05,6.248256110862588064e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.218354941354893896e-06,3.340555367319191220e-05,3.386875252870725112e-05,3.997874189791123087e-05,0.000000000000000000e+00,0.000000000000000000e+00,6.667883293419230636e-04,5.114309348631174753e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.927409255506901876e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.058600688475050443e-03,7.363973719785514398e-04,2.961743115466018011e-03,2.726836251119769353e-03,2.060661105556750225e-04,6.423161282731939510e-06,7.636112255336846739e-03,3.064850758615646209e-02,5.847647046491447065e-03,0.000000000000000000e+00,8.441147833751834473e-02,1.309467941849965563e-03,2.482832381050002562e-04,5.635421118645057289e-05,0.000000000000000000e+00,1.276458312019746997e-05,1.112278414640064354e-05,1.228018856901143675e-05,3.225450553923588001e-05,3.714594655547145936e-05,1.531519096110089137e-03,5.861977996573301515e-04,2.873287051043830272e-04,5.944924132909188894e-05,2.635820862832324288e-05,1.718827109602260943e-05,0.000000000000000000e+00,8.017525476175813105e-06,1.095331136365417926e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.279435453244157691e-04,1.687948664123575050e-05,0.000000000000000000e+00,9.712407830661286279e-05,4.935312395455445890e-05,4.525569397827785157e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.257909866316376730e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178917669280558283e-05,1.497489469129904859e-04,4.363469921195247715e-04,1.461778688689442662e-03,9.755024697958668669e-04,5.877081274664693045e-02,2.840167508474988672e-04,2.137590416293307582e-04,1.282775810565271854e-04,7.327909637047197401e-04,7.034258476959042329e-06,2.331226233424977173e-06,1.471895647479798243e-06,9.163975599592252163e-06
